CLIENTE;DATA_FINANCIAMENTO;TARGET_M3OVER30;IDADE;ESTADO;RENDA;LIMITE_CARTAO;VALOR_FINANC_VEICULOS_ATUAL;SCORE_MERCADO;VALOR_VEICULO;ANO_VEICULO
5414;2021-10;0;67.0;MG;22600.0;2603.0096493124993;0.0;815.9674826142744;26488,25;2021.0
5415;2021-12;0;27.0;MG;16822.500990823748;2396.64;0.0;833.0;40869,83;2020.0
5416;2021-10;1;30.0;SP;10862.29377946592;1000.0;0.0;615.5498296821416;38878,96;2016.0
5417;2021-12;1;48.0;CE;10350.0;3097.332744242835;37482.91341955347;940.5458643121717;37887,57;2020.0
5418;2021-12;1;38.0;CE;1400.0;1209.6961219292384;0.0;633.9685830263728;34317,47;2021.0
5419;2021-10;0;42.0;RJ;1650.0;0.0;0.0;966.1477569093001;34319,92;2020.0
5420;2021-12;0;61.0;RJ;23759.228882969655;2286.7072987698107;0.0;871.0;41546,00;2020.0
5421;2021-11;0;44.0;SP;13816.991634301548;15603.862370612074;0.0;741.8403084738562;42742,25;2020.0
5422;2021-10;0;50.0;PR;7853.520526940573;3145.8894207957355;0.0;676.0;51283,98;2020.0
5423;2021-12;0;39.0;PR;3713.5484765063884;11423.02823972453;0.0;682.0;49327,19;2020.0
5424;2021-11;0;27.0;SP;3971.3753697687916;1730.0067215363133;0.0;775.2502979904745;32206,59;2020.0
6494;2021-11;0;31.0;MG;1900.0;238.13;0.0;601.3352268275257;36548,18;2021.0
5426;2021-12;0;26.0;SP;1200.0;1000.0;0.0;930.4415341585898;39796,95;2021.0
5427;2021-10;0;55.0;SC;21182.058846114083;63.64;36966.31351334651;586.0000000000002;49055,93;2018.0
5428;2021-12;0;33.0;SP;1750.0;398.47;0.0;692.9999999999999;45558,73;2020.0
5429;2021-10;0;49.0;MG;3302.817242589822;0.0;0.0;848.7972089715464;25417,27;2020.0
5430;2021-11;1;25.0;SP;1517.7432685420383;12930.510874764901;0.0;398.0;30934,82;2021.0
5431;2021-11;0;26.0;PR;2050.0;3896.3899941127665;0.0;726.0;47290,72;2021.0
5432;2021-10;1;31.0;RJ;4050.0;5757.340961209754;15223.887224454451;985.681317985127;28820,94;2020.0
5433;2021-10;0;50.0;RJ;1600.0;12065.452065927517;0.0;666.741727329697;27971,67;2020.0
5434;2021-11;0;51.0;SP;6622.661916155779;8601.850871795803;0.0;780.0;40504,42;2021.0
5435;2021-12;1;46.0;SP;11926.455365339447;1021.75;0.0;810.0;31747,39;2020.0
4338;2021-11;0;37.0;SP;1450.0;0.0;0.0;466.5886742060152;33684,67;2021.0
5437;2021-12;0;56.0;SP;2400.0;0.0;0.0;889.1500457846467;29032,75;2020.0
5438;2021-12;0;65.0;SC;8015.820173086744;598.0;0.0;654.6374228681617;43147,45;2021.0
5439;2021-12;1;23.0;SP;7395.113041357739;310.42;0.0;412.0;32825,84;2020.0
5440;2021-10;0;47.0;SP;27715.84705160161;47700.89647769835;60414.109475591344;517.9135320383693;42774,78;2020.0
5441;2021-12;1;34.0;PR;11857.29897773726;1700.0;0.0;323.6410742192628;51516,91;2021.0
5442;2021-11;1;40.0;CE;2600.0;1.0;6787.99;855.9316658862192;35665,33;2021.0
5443;2021-10;0;51.0;SP;2150.0;5298.036579663147;38090.54508649846;887.0470161252512;55511,30;2020.0
5444;2021-10;0;45.0;SP;18109.809620424123;25774.40092390972;0.0;980.0000000000001;37176,63;2020.0
5445;2021-10;1;47.0;CE;900.0;13413.333809201278;0.0;954.7731050144674;42701,48;2021.0
5446;2021-11;0;49.0;SP;7920.573172656;31476.74038376774;0.0;476.49529870310636;33777,53;2019.0
5447;2021-12;0;24.0;PR;9054.475823614233;1650.0;0.0;884.6154070030141;39925,20;2020.0
5448;2021-10;0;29.0;MG;6660.173399962745;25.0;21390.54699082581;538.0;50821,95;2021.0
5449;2021-10;1;69.0;RJ;7350.0;22502.953203044694;27479.15491036387;482.4872329652803;33887,93;2021.0
5450;2021-12;0;51.0;CE;4700.0;3683.4815816250193;42019.32;787.0000000000001;38960,34;2020.0
5451;2021-10;0;59.0;CE;2100.0;8886.638377949486;0.0;924.9999999999999;37374,59;2021.0
5452;2021-12;0;25.0;SP;23170.642067036497;12913.158406730738;0.0;590.0000000000001;38014,66;2021.0
5453;2021-11;0;28.0;PR;1950.0;7723.90859870952;0.0;630.0;33868,01;2021.0
5454;2021-10;0;37.0;SP;12333.075058908738;7886.884466502599;0.0;916.4057694243404;42950,33;2021.0
5455;2021-12;0;29.0;SP;7019.092761835504;7811.535760126981;0.0;765.0;51696,50;2021.0
5456;2021-10;0;45.0;RJ;3550.0;7164.350130510561;44084.33384593886;697.0;38823,03;2017.0
5457;2021-11;1;47.0;SP;1100.0;4953.222932694382;0.0;602.1862002159056;32288,22;2021.0
5458;2021-11;0;37.0;MG;6746.9140469377035;9594.835081066427;0.0;901.5160613457113;43384,57;2021.0
5459;2021-10;0;32.0;PR;5187.808200486741;1678.41;0.0;625.0;33519,28;2021.0
5460;2021-11;0;54.0;SP;8726.54856881385;12098.5;0.0;900.9306084583228;36025,26;2020.0
5461;2021-10;0;63.0;SC;15093.20260016884;6958.255284154627;0.0;575.0;42960,03;2020.0
5462;2021-11;1;43.0;MG;3539.470295353094;3054.0651691903513;0.0;984.2838924282303;40191,98;2017.0
5463;2021-11;1;33.0;PR;2450.0;8149.286762479373;0.0;988.1327332969587;39770,17;2021.0
5464;2021-12;0;41.0;CE;5190.496519689449;0.0;0.0;546.8938241192226;39416,23;2021.0
5465;2021-11;0;49.0;PR;7743.736866766507;1591.6876560253127;0.0;772.3424901602814;52211,12;2020.0
5466;2021-12;0;25.0;SC;4119.2322865834285;11652.507309308527;0.0;656.9717898668652;38146,63;2020.0
5467;2021-12;0;58.0;PR;15426.762474952813;14281.974694295754;0.0;866.0000000000001;40260,56;2020.0
5468;2021-11;1;64.0;CE;15311.557296453248;7487.70801410499;0.0;667.1814449385981;30418,47;2021.0
5469;2021-11;0;52.0;SP;2000.0;2757.6857250659855;0.0;849.0235101474307;33744,54;2021.0
5470;2021-10;0;37.0;RJ;10947.176826582647;22331.517997675874;0.0;688.9999999999998;46615,33;2021.0
5471;2021-10;0;66.0;SP;12675.741095380845;5683.77;0.0;874.9999999999998;41202,63;2021.0
5472;2021-12;0;30.0;CE;7300.0;258.96;0.0;661.0;40441,92;2020.0
5473;2021-11;0;53.0;SP;24081.474946019032;13301.161765805644;49723.58;732.5228680055964;30837,34;2021.0
525;2021-12;1;63.0;SC;28093.18052784304;12071.069928043578;0.0;813.9999999999999;35176,81;2020.0
5475;2021-12;0;65.0;MG;15258.13780648474;3955.69;46555.5277304399;951.9999999999998;48944,51;2021.0
5476;2021-12;1;41.0;SP;8074.419155112702;7422.434800210498;0.0;600.1625094293245;34954,07;2020.0
5477;2021-10;0;47.0;PR;10144.097334793665;53.23753438548488;0.0;649.9999999999998;42314,25;2020.0
5478;2021-12;0;57.0;RJ;15909.097835585431;4795.253456211342;0.0;928.7802306481288;51922,49;2021.0
5479;2021-12;0;46.0;SP;15560.882879456125;5895.808876269217;0.0;523.0;37037,48;2021.0
5480;2021-12;0;26.0;MG;1000.0;0.0;0.0;913.5312539244915;45326,22;2019.0
5481;2021-11;0;50.0;PR;15149.373643443041;2422.522209138806;0.0;916.1650084717799;35954,79;2020.0
5482;2021-12;0;49.0;SP;6561.65821455649;4535.793075204824;0.0;529.0;36899,13;2020.0
5483;2021-10;0;67.0;RJ;15338.008384156099;3219.94;0.0;685.0;48017,75;2020.0
5484;2021-10;0;45.0;MG;1600.0;4095.0535154748177;0.0;922.0;36843,40;2020.0
5485;2021-12;0;45.0;SP;6750.0;1718.99;52255.26367940375;688.0000000000002;43893,24;2021.0
5486;2021-10;1;67.0;CE;2350.0;0.0;0.0;568.0;42833,07;2021.0
5487;2021-10;1;59.0;SP;2336.2921895407253;0.0;0.0;855.1314091302218;40415,66;2021.0
5488;2021-10;1;55.0;SP;3500.0;17253.770991582325;0.0;701.1192357210655;30346,50;2020.0
5489;2021-12;0;44.0;SP;8803.391961677482;20267.630518284102;131064.67;949.0643394504664;29401,25;2020.0
5490;2021-10;0;27.0;SC;1600.0;11604.578757611927;0.0;479.0;36189,98;2020.0
5491;2021-12;0;56.0;CE;1600.0;0.0;0.0;836.3999004024031;51277,87;2021.0
5492;2021-12;0;45.0;PR;2050.0;0.0;0.0;319.1106434761466;41333,00;2020.0
5493;2021-12;0;31.0;CE;3850.0;864.73;0.0;586.0000000000001;42703,02;2021.0
5494;2021-10;0;21.0;SP;2573.4576113347043;0.0;0.0;707.0156408431089;35862,97;2021.0
5495;2021-11;1;33.0;SP;12534.702861535641;2064.54699970101;0.0;488.0;51252,81;2020.0
5496;2021-12;0;55.0;RJ;6555.965988353715;5297.11;0.0;486.0;45848,24;2018.0
5497;2021-12;0;26.0;MG;2800.0;17123.48368214894;0.0;831.2934015328985;41442,00;2020.0
5498;2021-10;0;26.0;SP;29806.734966502216;4867.921142457804;0.0;980.6210762087875;40197,74;2020.0
5499;2021-12;0;62.0;RJ;3200.0;13227.52;55574.86745090632;916.1563233600392;27428,98;2020.0
5500;2021-10;0;43.0;SC;15984.156115960615;1036.69;49873.334411074575;650.0;33799,49;2020.0
5501;2021-11;0;27.0;SP;1250.0;19917.65899091027;0.0;768.4912535709394;31046,46;2020.0
5502;2021-10;1;37.0;SP;10816.377398789537;2066.2791324549503;0.0;830.7775754814838;42711,32;2020.0
5503;2021-10;0;41.0;RJ;1700.0;15696.81788512252;0.0;792.492097107573;34216,97;2020.0
5504;2021-10;0;54.0;SP;4250.0;17564.763820366345;10372.473174670822;546.0000000000001;45262,23;2020.0
5505;2021-12;0;51.0;MG;13203.264327726392;21547.840662184368;0.0;888.0;39276,73;2021.0
5506;2021-12;0;25.0;SP;3350.0;9382.221489196125;30680.10149968713;613.0;29490,49;2020.0
5507;2021-12;0;23.0;SP;10109.595776921937;6062.4887679938065;0.0;940.8665349024221;35748,34;2020.0
5508;2021-11;0;55.0;MG;21688.378427236115;8441.86;49281.66312583766;812.5220708584028;37353,41;2021.0
738;2021-12;1;32.0;SP;18865.265999287938;23236.99518097681;0.0;729.0000000000002;38532,34;2020.0
5510;2021-11;0;41.0;SP;22857.2074531141;17998.19562101841;0.0;767.9999999999999;38577,49;2017.0
5511;2021-12;1;48.0;RJ;6861.297904307913;2842.24;0.0;977.2193437471342;50223,03;2015.0
5512;2021-12;0;40.0;SC;12686.579452178483;9378.651635533373;0.0;768.8110511291113;40830,69;2012.0
5513;2021-11;0;41.0;SC;1950.0;7449.650394262671;0.0;272.1134650102954;39063,17;2020.0
5349;2021-11;0;23.0;SP;1550.0;647.808473619089;0.0;531.2503153760983;38227,51;2018.0
5515;2021-10;1;47.0;SP;3707.117804638289;512.05;31979.545206016177;851.8734850314664;52264,77;2020.0
5516;2021-11;0;25.0;RJ;1850.0;2083.08;23159.88;703.9713914683261;44942,57;2020.0
5517;2021-10;0;33.0;MG;1350.0;8356.754074192688;0.0;703.0000000000001;42935,30;2021.0
5518;2021-10;0;37.0;SP;2900.0;12377.608593377992;0.0;716.0000000000001;44519,69;2020.0
5519;2021-10;1;54.0;RJ;7588.664453747815;4076.8660355599554;0.0;917.0629021081763;40383,28;2020.0
5520;2021-10;0;45.0;SP;10301.104648531014;22197.816061575944;0.0;916.0938840886388;46166,02;2020.0
5521;2021-12;1;59.0;RJ;25941.358791157378;10290.907710087267;0.0;637.1983249769514;42547,68;2020.0
1933;2021-10;0;58.0;SP;8280.368723214657;5086.909397128473;0.0;546.9221632373055;36684,32;2021.0
5523;2021-11;0;51.0;SP;4335.862532682124;22942.414620717398;0.0;344.75701511313855;53342,49;2021.0
5524;2021-12;0;60.0;SC;24712.743946609993;14314.934937483911;26828.976493944483;940.0000000000002;42401,09;2020.0
5525;2021-11;1;47.0;SP;1400.0;11029.07821682591;0.0;566.0000000000002;30235,49;2021.0
5526;2021-12;1;28.0;SC;8462.051256717574;4873.528164758021;0.0;895.2277084311484;36529,30;2021.0
5527;2021-12;1;30.0;SP;1600.0;0.0;42238.73965739408;952.1728391534625;37980,00;2020.0
5528;2021-11;0;63.0;RJ;2400.0;354.32;0.0;648.8620828981129;25047,07;2020.0
5529;2021-10;0;40.0;SP;7133.414574583574;0.0;0.0;666.0477618926577;39839,44;2021.0
5530;2021-11;0;57.0;SP;11480.176370650068;9624.054481030367;0.0;392.9999999999999;31078,86;2020.0
5531;2021-12;1;68.0;MG;7255.963629967253;12476.826058967257;0.0;571.8725697238427;49509,56;2021.0
4091;2021-10;0;57.0;CE;17074.565846064965;42643.717248624365;0.0;937.9544928934395;37184,65;2020.0
5533;2021-10;0;56.0;RJ;12755.391847783385;17263.796071586912;0.0;738.0428142527176;50371,76;2021.0
5534;2021-10;0;38.0;RJ;5965.36037139572;19475.714190730712;0.0;902.3119593396253;40612,56;2021.0
5535;2021-11;0;46.0;RJ;2150.0;3203.9695821359305;0.0;645.0;46861,18;2015.0
5536;2021-11;0;62.0;SP;5705.484224205711;3260.0552021885187;49717.03553005434;578.0;47604,72;2021.0
5537;2021-10;0;45.0;SC;10882.530283853697;5788.14;0.0;422.0;43946,83;2019.0
5538;2021-10;0;55.0;SP;3450.0;6751.29;0.0;926.0;44970,29;2020.0
5539;2021-12;1;42.0;CE;1633.2470866954204;0.0;0.0;661.4262032070823;48242,06;2020.0
5540;2021-12;0;41.0;SP;20974.65118565562;12373.323492586409;0.0;720.8351262020778;37824,27;2020.0
5541;2021-10;0;32.0;MG;7238.891716393437;5249.3;0.0;801.4981302196799;30457,46;2020.0
5542;2021-12;1;64.0;SP;2350.0;0.0;0.0;941.9999999999998;39239,88;2020.0
5543;2021-12;0;46.0;CE;1600.0;1364.0;0.0;744.9999999999999;37213,16;2020.0
5544;2021-12;1;28.0;SP;16605.583448665566;1056.8077944870531;0.0;505.62401424620884;40252,07;2020.0
5545;2021-12;0;49.0;PR;5137.007702717265;556.48;0.0;849.7038358624065;44709,16;2020.0
5546;2021-11;1;30.0;SC;13042.55523804371;18237.014170435767;0.0;578.0;38314,25;2020.0
5547;2021-12;0;34.0;SP;2650.0;39.92;0.0;797.0;36089,71;2020.0
5548;2021-11;0;51.0;RJ;1700.0;10828.01;0.0;950.8103767833582;36001,97;2020.0
5549;2021-12;0;46.0;CE;11050.0;17874.034616879864;35016.238672497355;902.0;45317,64;2021.0
5550;2021-10;0;33.0;SP;4994.807478597956;4267.114009497547;0.0;861.4352476148981;38505,81;2020.0
5551;2021-12;0;54.0;SP;3200.0;11188.856528653434;0.0;948.738063527329;28542,68;2020.0
5552;2021-11;0;35.0;SP;7957.103490050681;23438.754154139653;13159.604884756967;715.0;37064,24;2020.0
5553;2021-10;1;48.0;CE;30750.838525884752;29749.89623807639;89948.60458507885;936.5530103530216;49057,84;2020.0
5554;2021-12;0;46.0;SP;3172.153275401305;0.0;0.0;529.0;45191,97;2020.0
5555;2021-10;0;66.0;RJ;6650.0;9.7;14153.51;917.6836112401312;41076,80;2017.0
5556;2021-10;0;32.0;MG;11134.410662004357;1266.7285517155874;0.0;640.5746002821977;42040,24;2021.0
5557;2021-11;1;27.0;RJ;4393.477701587185;24249.89653386846;0.0;908.8429816058799;37292,92;2020.0
881;2021-12;0;51.0;MG;14216.581556416239;1097.08;0.0;447.0;37467,24;2020.0
5559;2021-11;0;34.0;SP;1250.0;0.0;0.0;978.1004639326995;43674,82;2020.0
5560;2021-10;1;51.0;SP;7509.472656566439;12858.451688748364;34324.25684597332;497.0466109441504;43898,05;2020.0
5561;2021-10;0;25.0;SP;14453.40033675274;855.01;0.0;896.6441073433366;39962,86;2020.0
5562;2021-12;0;58.0;PR;16722.051501084155;519.34;0.0;987.9043421814715;29363,26;2021.0
5563;2021-10;0;66.0;MG;6649.047986325115;4452.207858636065;0.0;855.7713652782912;34708,90;2021.0
5564;2021-11;0;45.0;SP;11520.580997882918;725.02;0.0;554.0000000000001;37533,56;2021.0
5565;2021-12;0;28.0;CE;2150.0;8845.594226436284;0.0;785.0;40190,62;2020.0
5566;2021-12;0;63.0;PR;1650.0;15369.109548606393;0.0;773.0;30515,84;2021.0
5567;2021-12;0;48.0;SP;21450.0;40721.57006250411;42265.01;853.954965408887;63678,06;2020.0
5568;2021-12;0;59.0;SP;13173.04050489965;6225.31129427622;0.0;925.2822532183989;36661,72;2021.0
5569;2021-12;0;51.0;SP;2800.0;13767.514344895282;0.0;221.42607743080862;54297,18;2020.0
5570;2021-11;0;23.0;SP;16891.53047832173;1653.3592391527404;0.0;930.0183023149198;44236,49;2021.0
5308;2021-10;1;52.0;MG;4150.0;993.1649901547116;0.0;689.0000000000001;53910,98;2020.0
5572;2021-11;1;41.0;SC;4167.06367361183;17404.51910405796;0.0;488.0280081493876;31527,15;2021.0
5573;2021-10;0;59.0;PR;12584.504587745127;10357.364301596876;0.0;755.7365152740715;36615,06;2020.0
5574;2021-11;1;28.0;SP;1650.0;3230.201325508926;0.0;880.8385027927293;49567,31;2020.0
5575;2021-11;0;54.0;MG;12875.330865101758;9661.34492725569;11695.802844276326;849.794522333731;31743,70;2020.0
5576;2021-11;0;30.0;SP;10420.949317811148;2028.29;0.0;920.5910438337241;45183,80;2020.0
5577;2021-12;0;42.0;MG;27366.008275099863;21569.87;0.0;743.0000000000001;44694,46;2018.0
5578;2021-12;0;67.0;RJ;2350.0;16664.62552105925;0.0;938.0;45417,54;2020.0
5579;2021-12;1;35.0;RJ;8566.782960851118;8848.785881384327;41974.37572725437;597.9999999999999;44494,02;2014.0
5580;2021-12;0;45.0;PR;9190.589057521061;1476.0;0.0;904.6443660165697;47520,27;2017.0
134;2021-10;0;49.0;SP;7000.0;5748.85;0.0;919.9069661863341;36775,27;2018.0
5582;2021-12;0;48.0;SP;19768.562859273035;164.82;0.0;582.0;47693,75;2020.0
5583;2021-11;0;63.0;SP;4213.984811075787;8293.60188926172;0.0;479.0000000000002;44452,95;2020.0
5584;2021-10;0;35.0;PR;57651.91412542935;70405.87928585238;141010.7841586622;635.606012772279;63887,90;2016.0
5585;2021-11;0;54.0;CE;1950.0;16576.74820415821;0.0;797.0;39751,76;2020.0
5586;2021-12;1;44.0;SP;68250.0;148295.9441677196;0.0;652.8832786788811;49033,82;2020.0
5587;2021-12;1;27.0;RJ;20798.704274654217;20361.421833708697;0.0;469.0;40831,61;2018.0
5588;2021-11;0;50.0;CE;1150.0;22220.924041781884;0.0;913.0257914281701;48361,30;2021.0
5589;2021-12;1;59.0;CE;10932.789088827096;17534.459422135224;0.0;590.0000000000001;36592,57;2021.0
5590;2021-11;1;24.0;MG;1300.0;12605.363351861477;0.0;379.0;34244,78;2020.0
5591;2021-12;0;28.0;RJ;5829.766138949003;8709.699780818057;0.0;885.5995421518015;48597,72;2021.0
246;2021-12;1;62.0;SP;23565.54401253362;12597.2769173358;0.0;464.48435196898293;38644,42;2021.0
137;2021-11;1;70.0;CE;28900.0;0.0;0.0;964.1976936738212;41452,65;2021.0
5594;2021-10;0;47.0;MG;6993.1113029061335;4820.201934318206;0.0;689.0;36478,09;2021.0
5595;2021-12;1;45.0;CE;3050.0;1142.75;0.0;711.0894434642976;52096,07;2020.0
5596;2021-10;1;39.0;SP;17050.744724554825;18291.848279603088;0.0;832.3822388266211;48611,91;2021.0
5597;2021-12;0;38.0;CE;12641.771921802365;405.72;11484.82;810.4978079460391;37933,41;2020.0
5598;2021-12;0;59.0;PR;7903.898906577978;4381.509173872895;0.0;243.11613924448739;48647,84;2021.0
5599;2021-11;0;63.0;SP;3399.379335315334;2351.8478931823006;0.0;875.6595630614496;42000,27;2020.0
5600;2021-10;0;56.0;SP;2850.0;2695.6443342819925;0.0;754.7342728775275;61765,06;2017.0
5601;2021-11;0;42.0;SP;13829.889979535788;6323.358838175268;28334.955528804778;738.4621844052546;41482,83;2020.0
5602;2021-12;0;30.0;SP;28842.239364196535;9651.64;0.0;859.0000000000002;49901,60;2020.0
5603;2021-10;0;52.0;RJ;5761.787643348594;2549.18;0.0;609.0;40231,11;2021.0
5604;2021-12;1;37.0;MG;2000.0;15251.715609169118;33574.0706754002;856.6537840858341;39596,41;2021.0
5605;2021-12;0;29.0;SP;1300.0;0.0;0.0;443.0000000000002;43730,95;2018.0
5606;2021-11;0;58.0;PR;12000.0;10323.72253267953;205328.31325751595;733.0;38851,15;2020.0
5607;2021-12;0;37.0;SP;5450.0;15250.32165702921;0.0;822.9999999999999;31520,65;2021.0
5608;2021-11;0;28.0;PR;11118.689768395398;0.0;0.0;888.9753135955852;41396,30;2020.0
5609;2021-11;0;20.0;RJ;11854.16497022041;5611.990193668671;0.0;604.9999999999999;27861,65;2021.0
5610;2021-10;0;52.0;SP;2400.0;15166.418771400726;0.0;901.9999999999998;29049,91;2020.0
5611;2021-10;0;33.0;RJ;5839.269255363507;5804.46;61026.28163708538;873.7713117120934;30754,41;2021.0
5612;2021-12;0;33.0;CE;850.0;0.0;0.0;753.3941555903809;36029,71;2021.0
5613;2021-12;0;62.0;PR;7365.950697801821;262.74;0.0;956.2818996514294;37294,42;2020.0
5614;2021-11;1;62.0;SP;8910.24293310931;26300.0;17116.7802182446;924.9999999999998;39537,27;2021.0
5615;2021-12;0;42.0;SP;5848.592996502499;7233.82;10905.90768642932;819.2760099074555;42939,83;2020.0
5616;2021-11;0;57.0;SP;7968.73519515045;25543.465895779544;0.0;924.8569802680299;43724,94;2020.0
5617;2021-10;0;63.0;SP;8666.51416369405;3892.538478780187;23358.76438306595;605.0;45786,37;2017.0
2096;2021-10;1;58.0;SP;2650.0;5527.898200821575;0.0;948.0;30534,23;2020.0
5619;2021-12;0;43.0;SP;22118.908495855045;24467.767872248678;0.0;383.61356777782964;29604,02;2021.0
5620;2021-11;0;63.0;SC;12448.690273426804;260.1;0.0;788.0060250981182;36575,90;2020.0
5621;2021-11;0;62.0;SP;23827.68642370921;11194.851203261414;0.0;952.2304378431793;41957,11;2020.0
5622;2021-11;0;29.0;SC;14703.248120706841;2917.83;0.0;641.0;37782,85;2017.0
5623;2021-11;0;43.0;SP;20931.668224572226;12577.927670704927;0.0;890.6659717483982;33734,36;2021.0
5624;2021-12;0;47.0;PR;19518.7215655764;0.0;8963.50789285864;541.5414775060967;52289,39;2017.0
5625;2021-12;1;34.0;SP;14569.383091200421;6543.56;24687.31;624.0000000000001;30171,48;2021.0
5626;2021-10;0;43.0;SP;6514.221406035937;7113.592836867195;21086.131931053376;561.9999999999999;38410,76;2020.0
5627;2021-10;0;64.0;PR;4300.0;13307.884081515665;96044.89311251267;653.7631938886802;37012,16;2020.0
5628;2021-12;0;32.0;SP;17287.862120130325;1903.1;0.0;916.0000000000002;42226,67;2021.0
5629;2021-10;0;38.0;CE;2450.0;7783.434308782538;0.0;884.0;51639,22;2020.0
5630;2021-10;0;34.0;SP;2000.0;0.0;0.0;561.9634494527531;41130,13;2021.0
5631;2021-10;0;62.0;SP;8752.141447072201;7787.898205800224;0.0;899.831768350203;34876,30;2020.0
5632;2021-12;0;29.0;RJ;1800.0;360.36;0.0;419.0;33447,36;2020.0
5633;2021-12;0;23.0;MG;1500.0;4935.8137947934265;0.0;777.0;30847,74;2020.0
5634;2021-11;0;37.0;RJ;10213.56403455889;8771.97622036376;0.0;721.8003342318198;38295,79;2020.0
5635;2021-10;0;59.0;SP;21393.82835565115;600.0;0.0;418.11638616289974;36572,53;2021.0
5636;2021-11;0;46.0;PR;5500.0;10551.591412066391;0.0;713.6011471063897;32555,34;2020.0
5637;2021-10;1;36.0;SP;6460.5405862589;3806.8191390965785;0.0;865.300244576125;35788,42;2020.0
5638;2021-12;0;59.0;PR;9495.168564183157;1280.48;0.0;866.6260159166688;34584,43;2018.0
2010;2021-11;1;25.0;SP;1950.0;0.0;0.0;817.0814070924422;27690,81;2020.0
5640;2021-11;0;69.0;CE;1550.0;1919.86;0.0;941.0486991224498;44284,33;2020.0
5641;2021-12;0;42.0;CE;27790.8751781612;1823.117364047803;0.0;998.0377923454098;43446,43;2021.0
5642;2021-10;1;61.0;RJ;3538.265027890964;116613.6;153422.36125831417;888.454770858303;37303,37;2020.0
5643;2021-10;0;35.0;SP;2100.0;1300.0;0.0;875.0401780178513;49659,15;2020.0
6150;2021-10;1;51.0;MG;1850.0;0.0;0.0;984.0079111773781;36941,19;2017.0
5645;2021-11;1;42.0;RJ;23263.912116588202;0.0;0.0;910.0976660171225;51315,58;2021.0
5646;2021-11;0;57.0;SP;2400.0;6771.908786978762;0.0;726.0;40018,54;2020.0
2533;2021-11;0;59.0;MG;30098.73468985535;12706.891911353101;0.0;763.0000000000002;38128,06;2020.0
5648;2021-11;0;52.0;RJ;4150.0;5441.82;0.0;993.8595131199138;50276,03;2020.0
5649;2021-11;0;34.0;CE;6600.0;17764.015232929945;0.0;578.0;39002,52;2020.0
5650;2021-11;0;61.0;SP;3317.198089024605;11624.025528662309;0.0;546.0;39980,51;2020.0
5651;2021-12;1;26.0;SP;8558.023857711623;0.0;0.0;690.1374764531968;36075,34;2020.0
5652;2021-10;0;48.0;MG;19341.224184891264;6155.977984442676;0.0;815.1743186048623;45232,58;2020.0
5653;2021-11;0;66.0;SP;3946.348126876946;0.0;0.0;714.9999999999999;37333,82;2020.0
5654;2021-11;0;48.0;PR;1500.0;10358.639391601917;0.0;650.0;30698,03;2021.0
5655;2021-10;1;47.0;SP;1800.0;5696.071752847585;0.0;911.662594298871;40266,93;2021.0
5656;2021-11;1;33.0;SP;14848.965426040171;757.0;0.0;639.8056949052846;30861,33;2021.0
5657;2021-11;1;31.0;SP;10108.797626839125;7471.428924437025;0.0;436.4701768923535;32515,97;2020.0
5658;2021-12;0;36.0;CE;1200.0;11554.464075594533;0.0;582.0;33086,82;2021.0
5659;2021-11;0;29.0;SP;7149.6764471736715;1643.7373480802398;0.0;732.123708620386;32771,36;2021.0
5660;2021-12;1;45.0;CE;11162.79726065457;911.0206553633554;19556.09;578.1774476237839;52726,40;2021.0
